,word,freq
14408,knowledgeable,1
14409,successful,1
14410,never,1
14411,nasb,1
14412,stellar,1
14413,dallas,4
14414,experienced,1
14415,missed,1
14416,always_available,1
14417,reason,1
14418,understand,1
14419,deadline,1
14420,followup,1
14421,commitment,1
14422,obviously,1
14423,rain,1
14424,resources,1
14425,shine,1
14426,tools,1
14427,service,1
14428,loan,1
14429,impressed,1
14430,extremely,1
14431,communicate,1
14432,couldnt,1
14433,happier,1
14434,nasb,1
14435,ability,1
14436,close,1
14437,several,1
14438,jon_barrett,1
14439,great_work,1
14440,speaking,1
14441,speed,2
14442,quotes,1
14443,preferred,1
14444,quality,1
14445,methods,1
14446,officers,1
14447,service,1
14448,loan,1
14449,impressed,1
14450,extremely,1
14451,communicate,1
14452,couldnt,1
14453,happier,1
14454,nasb,1
14455,ability,1
14456,close,1
14457,several,1
14458,jon_barrett,1
14459,great_work,1
14460,speaking,1
14461,speed,2
14462,quotes,1
14463,preferred,1
14464,quality,1
14465,methods,1
14466,officers,1
14467,excellent,1
14468,mortgage,1
14469,smooth,1
14470,everything,1
14471,top,1
14472,lender,1
14473,recommend,1
14474,close,2
14475,date,1
14476,anyone_looking,1
14477,able,1
14478,ensure,1
14479,stayed,1
14480,everything_went,1
14481,malcolm,1
14482,projected,1
14483,excellent,1
14484,service,1
14485,loan,1
14486,top,1
14487,closed,1
14488,home,1
14489,recommend,1
14490,anyone_looking,1
14491,make_sure,1
14492,stayed,1
14493,everythign,1
14494,target,1
14495,helpful,1
14496,time,1
14497,closing,1
14498,everything,1
14499,get,1
14500,quick,1
14501,completed,1
14502,helpful,1
14503,much,1
14504,brad,1
14505,first_time,1
14506,guidance,1
14507,home,1
14508,better,1
14509,entire_process,1
14510,buyers,1
14511,felt,1
14512,expertise,1
14513,brads,1
14514,fiance,1
14515,mortgage,2
14516,service,2
14517,experience,1
14518,customer_service,1
14519,business,2
14520,possible,1
14521,great,1
14522,best,2
14523,ever,1
14524,want,1
14525,recommend,1
14526,customer,1
14527,rate,1
14528,many,1
14529,nasb,1
14530,far,1
14531,fees,1
14532,dallas,2
14533,dallas_goodlet,1
14534,satisfied,1
14535,start,1
14536,ive,2
14537,talking,1
14538,received,1
14539,everyone_know,1
14540,experienced,1
14541,mortgages,1
14542,read,1
14543,low,1
14544,maybe,1
14545,provides,1
14546,may,1
14547,lifetime,1
14548,industry,2
14549,consultation,1
14550,pleasurable,1
14551,quit,1
14552,unmatched,1
14553,process,1
14554,professional,1
14555,refinance,1
14556,entire,1
14557,stressful,1
14558,time,1
14559,home_buying,1
14560,truly,1
14561,got,1
14562,questions,1
14563,one,1
14564,people,1
14565,phone,1
14566,great,1
14567,best,1
14568,made,1
14569,quite,1
14570,want,1
14571,know,1
14572,heart,1
14573,million,1
14574,documents,1
14575,many,2
14576,lenders,1
14577,call,1
14578,far,1
14579,years,1
14580,dallas,4
14581,chose,1
14582,completely,1
14583,husband,1
14584,patient,1
14585,ive,2
14586,spoke,2
14587,mail,1
14588,old,1
14589,already,1
14590,refinancing,1
14591,ive_ever,1
14592,someone,2
14593,read,1
14594,firm,1
14595,give,1
14596,fact,1
14597,recommended,1
14598,understanding,1
14599,trust,1
14600,review,1
14601,choice,1
14602,experiences,1
14603,matter,1
14604,came_across,1
14605,extra,1
14606,dream,1
14607,easiest,1
14608,interests,1
14609,type,1
14610,daughter,1
14611,pleasurable,1
14612,crazy,1
14613,drove,1
14614,empathetic,1
14615,grandson,1
14616,illiterate,1
14617,kindest,1
14618,snail,1
14619,technologically,1
14620,process,1
14621,mortgage,1
14622,service,1
14623,loan,5
14624,customer_service,1
14625,closing,1
14626,everything,1
14627,email,1
14628,using,1
14629,another,1
14630,business,1
14631,sell,1
14632,told,1
14633,first,2
14634,made,1
14635,last,1
14636,said,2
14637,specifically,1
14638,complete,1
14639,every,1
14640,never,1
14641,request,1
14642,changed,1
14643,charge,1
14644,call,1
14645,hung,1
14646,nasb,2
14647,two,1
14648,change,1
14649,years,1
14650,called,1
14651,website,2
14652,banks,2
14653,received,1
14654,various,1
14655,spoke,1
14656,account,3
14657,actually,1
14658,adjust,1
14659,adjusted,1
14660,agent,2
14661,amount,3
14662,apply,1
14663,automatic_payments,2
14664,automatically,2
14665,balance,1
14666,capable,1
14667,clunky,1
14668,confirmation,1
14669,credit_counseling,2
14670,debit,1
14671,debited,2
14672,default_department,2
14673,deficiency,2
14674,department,1
14675,double,1
14676,earlier,1
14677,error,1
14678,escrow,1
14679,experienced,1
14680,external,1
14681,however,1
14682,incompetence,1
14683,instructed,1
14684,intuitive,1
14685,late,1
14686,letter,3
14687,mail,1
14688,man,1
14689,messages,1
14690,minutes,1
14691,months,1
14692,nasbs,2
14693,old,1
14694,payment,2
14695,payments,2
14696,performing,1
14697,problem,1
14698,provide,1
14699,record,1
14700,representative,1
14701,rude,2
14702,scheduled,1
14703,second,1
14704,sent,3
14705,services,1
14706,servicing,3
14707,set,2
14708,show,1
14709,showed,1
14710,showing,1
14711,socalled,1
14712,span,1
14713,suggested,1
14714,system,1
14715,telling,1
14716,total,1
14717,unlike,2
14718,used,1
14719,veteran,1
14720,voice,1
14721,weeks_later,1
14722,went_smoothly,1
14723,woman,1
14724,read,1
14725,anythingafter,1
14726,currenttwo,1
14727,debitednasb,1
14728,disasteri,1
14729,entriesfor,1
14730,much,1
14731,experience,1
14732,less,1
14733,everything,1
14734,purchase,1
14735,recommend,1
14736,new_home,1
14737,never,1
14738,wouldnt,1
14739,accepted,1
14740,doghouse,1
14741,errors,1
14742,imaginable,1
14743,miserable,1
14744,purchasing,1
14745,responsibility,1
14746,screwed,1
14747,process,2
14748,refinance,1
14749,thank,1
14750,mortgage,1
14751,loan,1
14752,happy,1
14753,loan_officer,1
14754,done,1
14755,email,1
14756,sure,1
14757,people,1
14758,told,1
14759,communicate,1
14760,werent,1
14761,also,1
14762,didnt,1
14763,house,2
14764,even,1
14765,recommend,1
14766,end,1
14767,appraiser,1
14768,could,1
14769,documents,1
14770,never,1
14771,good,1
14772,lower,1
14773,sign,1
14774,nasb,1
14775,two,1
14776,comps,1
14777,look,1
14778,called,1
14779,current,1
14780,talking,1
14781,used,1
14782,actual,1
14783,already,1
14784,appraise,1
14785,appraising,1
14786,causing,1
14787,committed,2
14788,communicated,1
14789,competent,1
14790,contacted,2
14791,disorganized,1
14792,expired,1
14793,forgot,1
14794,goodness,1
14795,idea,1
14796,items,1
14797,kang,1
14798,notary,1
14799,notifications,1
14800,pictures,1
14801,poor,3
14802,poor_communication,2
14803,problems,1
14804,questioned,2
14805,rate_lock_expired,1
14806,refinancing,1
14807,settlement,1
14808,settling,1
14809,several_times,1
14810,steer_clear,1
14811,steve,1
14812,sweet,1
14813,twice,1
14814,unless,1
14815,within_minutes,1
14816,read,1
14817,process,2
14818,refinance,1
14819,thank,1
14820,mortgage,1
14821,loan,1
14822,happy,1
14823,loan_officer,2
14824,done,1
14825,email,1
14826,sure,1
14827,people,1
14828,told,1
14829,communicate,1
14830,werent,2
14831,also,1
14832,house,1
14833,even,1
14834,recommend,1
14835,appraiser,1
14836,could,1
14837,documents,1
14838,never,1
14839,good,1
14840,lower,1
14841,sign,1
14842,nasb,1
14843,two,1
14844,comps,1
14845,look,1
14846,called,1
14847,current,1
14848,talking,1
14849,used,1
14850,actual,1
14851,already,1
14852,appraise,1
14853,causing,1
14854,committed,2
14855,communicated,1
14856,competent,1
14857,contacted,2
14858,disorganized,1
14859,expired,1
14860,forgot,1
14861,goodness,1
14862,idea,1
14863,items,1
14864,notary,1
14865,notifications,1
14866,pictures,1
14867,poor,3
14868,poor_communication,2
14869,problems,1
14870,questioned,2
14871,rate_lock_expired,1
14872,refinancing,1
14873,settlement,1
14874,settling,1
14875,several_times,1
14876,steer_clear,1
14877,steve,1
14878,sweet,1
14879,twice,1
14880,unless,1
14881,within_minutes,1
14882,read,1
14883,interested,1
14884,loan,1
14885,company,1
14886,possible,1
14887,made,1
14888,want,1
14889,even,1
14890,things,1
14891,credit_card,1
14892,due,1
14893,years,1
14894,called,2
14895,going,1
14896,earlier,1
14897,problem,1
14898,several_times,1
14899,busness,1
14900,emailed,1
14901,fro,1
14902,must,1
14903,never_heard,1
14904,nick,2
14905,response,3
14906,started_refinance,1
14907,supervisor,1
14908,understood,1
14909,read,1
14910,higher,1
14911,point,1
14912,fees,1
14913,interest_rate,1
14914,someone,1
14915,explain,1
14916,apr,1
14917,process,3
14918,professional,1
14919,mortgage,1
14920,experience,1
14921,loan,3
14922,needed,1
14923,beginning,1
14924,started,1
14925,time,2
14926,provided,1
14927,conversation,1
14928,back,1
14929,done,1
14930,everything,1
14931,closed,1
14932,email,2
14933,later,1
14934,questions,1
14935,weeks,2
14936,another,1
14937,get,1
14938,one,1
14939,say,1
14940,told,1
14941,application,1
14942,great,2
14943,first,1
14944,well,1
14945,deal,1
14946,didnt,1
14947,home,1
14948,made,2
14949,quite,1
14950,wife,1
14951,work,1
14952,cannot,1
14953,kept,2
14954,rectify,1
14955,things,2
14956,rate,1
14957,said,1
14958,ask,3
14959,complete,1
14960,could,1
14961,day,1
14962,different,1
14963,every,3
14964,never,1
14965,request,1
14966,times,2
14967,worst,1
14968,additional,2
14969,happened,1
14970,lower,1
14971,friendly,1
14972,properties,1
14973,close,2
14974,several,2
14975,ready,1
14976,within,1
14977,banks,1
14978,received,1
14979,old,1
14980,problem,2
14981,second,1
14982,sent,1
14983,weeks_later,2
14984,asked,1
14985,assurance,1
14986,assure,1
14987,broken,1
14988,care,1
14989,clearly,1
14990,closed_weeks,1
14991,complained,1
14992,complaints,1
14993,completed,1
14994,count,1
14995,country,1
14996,customers,3
14997,departure,1
14998,depending,1
14999,disrespect,1
15000,documentation,3
15001,doesnt,1
15002,donna,6
15003,earlier_documentation,2
15004,example,1
15005,explained,2
15006,finally,1
15007,hadnt,1
15008,happen,1
15009,hard_get,1
15010,honestly,1
15011,hours,1
15012,imagine,1
15013,incompetent,1
15014,initial,1
15015,ive_ever,1
15016,justified,1
15017,life,1
15018,long,1
15019,mortgages,1
15020,occasion,1
15021,owe,1
15022,owned,1
15023,patterns,1
15024,promise,3
15025,promises,1
15026,pushed,1
15027,quick_respond,1
15028,recured,1
15029,rep,1
15030,repeats,1
15031,requests,1
15032,respectful,1
15033,respond,1
15034,responded,1
15035,single,2
15036,someone,1
15037,something,1
15038,sorry,1
15039,sounded,1
15040,star,1
15041,taken,1
15042,tell,1
15043,traveling,1
15044,treats,1
15045,unable,1
15046,unfold,1
15047,unwilling,1
15048,violated,1
15049,wasnt,1
15050,wifes,1
15051,wished,1
15052,read,1
15053,process,2
15054,mortgage,1
15055,much,1
15056,loan,1
15057,family,1
15058,provided,1
15059,took,1
15060,get,1
15061,lender,1
15062,told,1
15063,difference,1
15064,made,1
15065,wanted,1
15066,recommend,1
15067,property,1
15068,new_home,1
15069,nasb,1
15070,close,1
15071,small,1
15072,necessary,1
15073,causing,1
15074,north_american,1
15075,savings,1
15076,read,1
15077,information,1
15078,compared,1
15079,opinion,1
15080,longer,1
15081,amortgage,1
15082,built,1
15083,diffiicult,1
15084,mishandling,1
15085,reverification,1
15086,value,1
15087,previous,1
15088,lender,1
15089,phone,1
15090,list,1
15091,contacted,1
15092,disturbing,1
15093,number,1
15094,registering,1
15095,site,1
15096,unprofessional,1
15097,refinance,2
15098,find,1
15099,loan,5
15100,money,3
15101,went,1
15102,without,3
15103,time,5
15104,cant,1
15105,way,1
15106,communication,2
15107,loan_officer,4
15108,making,1
15109,done,1
15110,answered,1
15111,email,1
15112,lot,1
15113,spent,1
15114,using,1
15115,anything,1
15116,business,1
15117,company,3
15118,one,1
15119,told,3
15120,phone_calls,2
15121,werent,1
15122,also,1
15123,couldnt,1
15124,didnt,1
15125,house,1
15126,year,1
15127,issues,1
15128,new,3
15129,documents,1
15130,never,1
15131,additional,1
15132,mistake,3
15133,week,1
15134,asking,1
15135,credit,1
15136,higher,1
15137,lenders,1
15138,point,2
15139,words,1
15140,reach,1
15141,worked,1
15142,comps,3
15143,interest_rate,1
15144,years,1
15145,believe,1
15146,despite,1
15147,calling,1
15148,anyone_looking,1
15149,going,1
15150,refinanced,1
15151,banks,1
15152,able,1
15153,ensure,1
15154,account,1
15155,amount,1
15156,however,1
15157,messages,1
15158,system,1
15159,telling,1
15160,problems,1
15161,started_refinance,1
15162,assurance,1
15163,completed,1
15164,promise,1
15165,anyone,1
15166,minimal,1
15167,north_american,2
15168,prevent,1
15169,reviews,1
15170,savings,2
15171,standard,1
15172,write,1
15173,read,1
15174,emails,2
15175,rates,1
15176,helping,1
15177,expect,1
15178,personally,1
15179,sufficient,1
15180,little,1
15181,result,2
15182,decided,1
15183,pay,1
15184,ill,1
15185,interested,1
15186,sometimes,1
15187,course,1
15188,area,2
15189,led,1
15190,paying,4
15191,pursuing,1
15192,officer,1
15193,mostly,1
15194,confirmed,1
15195,voicemail,2
15196,matter,1
15197,save,1
15198,worth,1
15199,annoyed,1
15200,bad,1
15201,ago,1
15202,feel_like,1
15203,aggravation,1
15204,assessment,3
15205,assessments,1
15206,attracting,1
15207,average,1
15208,avoid,1
15209,bypass,1
15210,complied,1
15211,contacting,1
15212,conversing,1
15213,convoluted,1
15214,effort,1
15215,findings,1
15216,forwarded,1
15217,forwarding,1
15218,frequent,1
15219,half,1
15220,honor,1
15221,impression,1
15222,informing,1
15223,issuing,1
15224,news,1
15225,obtain,1
15226,realtors,1
15227,recording,1
15228,recoup,1
15229,recourse,1
15230,reports,1
15231,resent,1
15232,residence,1
15233,risen,1
15234,secure,1
15235,securing,1
15236,stopped,1
15237,strongly,1
15238,stuck,1
15239,suitable,1
15240,urge,1
15241,uses,1
15242,warn,1
15243,past,1
15244,without,1
15245,less,1
15246,started,1
15247,stressful,1
15248,took,1
15249,closing,3
15250,back,1
15251,later,1
15252,get,1
15253,told,2
15254,also,1
15255,home,1
15256,take,1
15257,wife,1
15258,could,3
15259,day,2
15260,send,2
15261,asking,1
15262,credit,1
15263,four,1
15264,nasb,1
15265,wouldnt,1
15266,close,1
15267,five,1
15268,years,1
15269,days,1
15270,purchased,1
15271,still,1
15272,personal,1
15273,sent,2
15274,used,1
15275,already,1
15276,notary,1
15277,accept,1
15278,agreed,1
15279,attorney,1
15280,bob,2
15281,check,3
15282,consent,1
15283,coordinate,1
15284,docs,3
15285,driving,1
15286,fedex,1
15287,fly,1
15288,goods,1
15289,household,1
15290,houses,1
15291,knowledge,1
15292,paperwork,1
15293,power,1
15294,ran,1
15295,read,1
15296,sale,1
15297,unpacked,1
15298,weeksit,1
15299,excellent,1
15300,experience,1
15301,loan,1
15302,closing,1
15303,got,1
15304,immediately,1
15305,sure,2
15306,weeks,2
15307,another,1
15308,business,1
15309,get,1
15310,lender,1
15311,one,1
15312,didnt,1
15313,made,1
15314,want,1
15315,work,1
15316,better,1
15317,cannot,1
15318,end,1
15319,day,1
15320,many,1
15321,good,1
15322,credit,1
15323,lenders,1
15324,lower,1
15325,sign,1
15326,became,1
15327,nasb,2
15328,income,1
15329,tons,1
15330,contacted,1
15331,problems,1
15332,complained,1
15333,promises,1
15334,rep,2
15335,read,1
15336,closing_date,1
15337,disappeared,1
15338,etc,1
15339,failed,1
15340,firm,1
15341,give,1
15342,horrible,1
15343,local,1
15344,lock,1
15345,plenty,1
15346,sensed,1
15347,terms,1
15348,thankfully,1
15349,rates,1
15350,reason,1
15351,follow,1
15352,apparently,1
15353,apparent,1
15354,busy,1
15355,constantly,1
15356,matters,1
15357,towards,1
15358,professional,1
15359,helpful,1
15360,loan,2
15361,thanks,1
15362,took,1
15363,really,1
15364,closed,1
15365,email,2
15366,extremely,1
15367,got,1
15368,weeks,1
15369,another,1
15370,lender,1
15371,one,1
15372,phone,1
15373,told,1
15374,first,1
15375,also,1
15376,best,2
15377,didnt,1
15378,ever,1
15379,want,1
15380,end,1
15381,rate,3
15382,send,1
15383,week,1
15384,lenders,2
15385,please,1
15386,plus,1
15387,friendly,1
15388,seemed,1
15389,nasb,1
15390,two,1
15391,fees,2
15392,five,1
